"","Species","Population","Study.Site","Mom","ID","f.ind","Mi","RGR23","RGR29","RGR11","RGR17","RGR35","expt","Pupated","Time.to.Pupation","Pupa.wt","Eclosed","Time.to.Eclosion","Sex","Butt..Wt","Fecundity","period","uid"
"223","Pieris_rapae","Seattle_WA","Study.Site",44,5,"44_5_july",47.28,0.0239970828126806,0.0342231664677703,0.00397474906083105,-0.000140348227259021,-0.00597967168145352,"july",1,7,149.26,1,15,"Female",67.54,0,"recent","44_5_july"
"224","Pieris_rapae","Seattle_WA","Study.Site",44,6,"44_6_july",49.52,0.0208068126325339,0.0160255875278773,0.00707009409538559,0.00908329584537046,0.0275738890527864,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","44_6_july"
"225","Pieris_rapae","Seattle_WA","Study.Site",44,7,"44_7_july",43.2,0.0186982919157008,0.0274506843814727,0.00582610403359893,0.00193371307005364,0.0131852572198127,"july",1,8,119.77,0,NA,NA,NA,NA,"recent","44_7_july"
"226","Pieris_rapae","Seattle_WA","Study.Site",44,8,"44_8_july",41.39,0.0196874146286149,0.0221131969531794,0.00638062152378804,-9.03928167903582e-05,-0.00227712793808282,"july",1,7,165.8,1,16,"Male",73.8,NA,"recent","44_8_july"
"227","Pieris_rapae","Seattle_WA","Study.Site",44,9,"44_9_july",50.96,0.016761648532028,0.0342351299898689,0.0056546015028581,0.00589176717463531,0.0061859057450856,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","44_9_july"
"228","Pieris_rapae","Seattle_WA","Study.Site",46,1,"46_1_july",50.52,0.0244657693936252,0.028681531458335,0.00149920354482829,0.0123093782232706,0.0109167593239376,"july",1,9,206.91,1,17,"Female",88.41,NA,"recent","46_1_july"
"229","Pieris_rapae","Seattle_WA","Study.Site",47,1,"47_1_july",36.13,0.0272728243206969,0.0241949209952586,1.8878388578749e-05,0.0130144329281957,0.0120289331643856,"july",1,9,152.85,1,17,"Female",75.45,13,"recent","47_1_july"
"230","Pieris_rapae","Seattle_WA","Study.Site",47,2,"47_2_july",35.95,0.0187225841799162,0.0197376485014265,0.00432084901609812,0.0112519925768857,0.0162092613149064,"july",1,9,119.5,1,18,"Female",55.26,37,"recent","47_2_july"
"231","Pieris_rapae","Seattle_WA","Study.Site",47,3,"47_3_july",43.39,0.0178272889496137,0.02037822670604,0.00532486459097613,-9.9037967568084e-05,0.0209484940316891,"july",1,7,169.53,1,17,"Male",73.55,NA,"recent","47_3_july"
"232","Pieris_rapae","Seattle_WA","Study.Site",47,4,"47_4_july",44.78,0.0231133974961704,0.0158244633588219,0.00556835467139983,0.00703102255755567,0.0225060281328061,"july",1,8,155.76,0,NA,NA,NA,NA,"recent","47_4_july"
"233","Pieris_rapae","Seattle_WA","Study.Site",47,5,"47_5_july",43.93,0.0263049306673607,0.0323894749185789,0.00645614102221356,0.0118328962617572,0.00698227583733535,"july",1,8,153.73,0,NA,NA,NA,NA,"recent","47_5_july"
"234","Pieris_rapae","Seattle_WA","Study.Site",47,6,"47_6_july",36.49,0.016386218125806,0.0335158481985252,0.00690807880283028,0.00731826783021378,0.0272970639329235,"july",1,9,180.85,1,18,"Male",124.19,NA,"recent","47_6_july"
"235","Pieris_rapae","Seattle_WA","Study.Site",47,7,"47_7_july",38.2,0.020287459267442,0.0339135553862958,0.00305396615450008,0.0125987092681218,0.0153613622203341,"july",1,8,126.05,1,16,"Female",61.61,11,"recent","47_7_july"
"236","Pieris_rapae","Seattle_WA","Study.Site",47,8,"47_8_july",34.31,0.0255407812825392,0.0283823760161517,0.00780319852624345,-0.00212584853180523,0.0218071455944246,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","47_8_july"
"237","Pieris_rapae","Seattle_WA","Study.Site",47,9,"47_9_july",10.14,0.0166919673474961,-0.0187193596891825,-0.000445100488285864,-0.000841365027835618,-0.00287357167262697,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","47_9_july"
"238","Pieris_rapae","Seattle_WA","Study.Site",47,10,"47_10_july",42.96,0.0223167232402008,0.0178700833588393,0.00649552619239413,0.00994945108237962,0.0253306024296591,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","47_10_july"
"239","Pieris_rapae","Seattle_WA","Study.Site",47,11,"47_11_july",39,0.0221551281049147,0.019626944323143,0.0057739034304302,0.00695586366098959,0.0446092683504415,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","47_11_july"
"240","Pieris_rapae","Seattle_WA","Study.Site",47,12,"47_12_july",42.35,0.0222494285718354,0.0350147262952684,0.00458301238033308,0.00568864938679424,0.0229076789568514,"july",1,8,140.39,1,17,"Female",71.44,NA,"recent","47_12_july"
"241","Pieris_rapae","Seattle_WA","Study.Site",48,1,"48_1_july",55.95,0.0245241519778688,0.0205365493323757,0.00574103083194659,0.010896233154356,0.0306596456167418,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","48_1_july"
"242","Pieris_rapae","Seattle_WA","Study.Site",49,1,"49_1_july",43.1,0.0266349093158533,0.0135556014476163,0.00625513422559676,-4.65712662248507e-05,-0.00416930514767033,"july",1,8,180.59,1,17,"Female",97.05,18,"recent","49_1_july"
"243","Pieris_rapae","Seattle_WA","Study.Site",49,2,"49_2_july",45.44,0.02710862198622,0.0276147229812449,0.00337946954486222,0.00278017597963588,0.0252591521877753,"july",1,8,156.9,1,16,"Female",66.37,14,"recent","49_2_july"
"244","Pieris_rapae","Seattle_WA","Study.Site",49,3,"49_3_july",42.02,0.0200752148547429,0.025496955058876,0.00315022473638937,0.00978238975918202,0.0217915841038924,"july",1,9,177.43,1,18,"Female",83.05,0,"recent","49_3_july"
"245","Pieris_rapae","Seattle_WA","Study.Site",49,4,"49_4_july",57.39,0.0207883323715294,0.0215171042455064,0.0072045947916577,0.0127805822333461,0.0237037937510068,"july",1,8,169.96,0,NA,NA,NA,NA,"recent","49_4_july"
"246","Pieris_rapae","Seattle_WA","Study.Site",49,5,"49_5_july",51.84,0.0257147160314053,0.027445970904318,0.00409737388086699,0.00622565502080816,0.0360815486237909,"july",1,8,172.16,1,17,"Male",74.97,NA,"recent","49_5_july"
"247","Pieris_rapae","Seattle_WA","Study.Site",49,6,"49_6_july",50.44,0.0224016741215327,0.0406990709103288,0.00235587057596883,0.00882124478125399,0.000558590992590575,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","49_6_july"
"248","Pieris_rapae","Seattle_WA","Study.Site",49,7,"49_7_july",47.68,0.014445816109912,0.0280528971048894,0.00735138809270502,-0.00151086811509709,0.027471613183888,"july",1,8,174.79,1,17,"Male",88.37,NA,"recent","49_7_july"
"249","Pieris_rapae","Seattle_WA","Study.Site",49,8,"49_8_july",50.08,0.0162854719865378,0.0404607529190561,0.00502294138292814,0.00773857450058143,0.0178699090725932,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","49_8_july"
"250","Pieris_rapae","Seattle_WA","Study.Site",49,9,"49_9_july",53.19,0.023763160717564,0.0232270398755856,0.006423357599651,0.00901860988904021,0.0181651558026276,"july",1,9,194.73,1,18,"Male",94.12,NA,"recent","49_9_july"
"251","Pieris_rapae","Seattle_WA","Study.Site",49,10,"49_10_july",50.97,0.0180026347806327,0.0220935537532867,0.00611082020273257,0.0088385554936716,0.0157989195851886,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","49_10_july"
"252","Pieris_rapae","Seattle_WA","Study.Site",49,11,"49_11_july",51.54,0.0226060025472163,0.0212220406492439,0.00605454847918094,0.00904173040960221,0.0159701532087084,"july",1,8,156.66,1,17,"Female",105.36,36,"recent","49_11_july"
"253","Pieris_rapae","Seattle_WA","Study.Site",49,12,"49_12_july",NA,0.0252531145858902,NA,0.0021503786138446,NA,NA,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","49_12_july"
"254","Pieris_rapae","Seattle_WA","Study.Site",49,13,"49_13_july",47.19,0.0165868720037612,0.024658694478742,0.00624164223752566,0.0118228508996703,0.0214302368978879,"july",1,8,148.24,1,17,"Female",71.82,90,"recent","49_13_july"
"255","Pieris_rapae","Seattle_WA","Study.Site",49,14,"49_14_july",40.52,0.0271217348773187,0.0287749927467479,0.00181171223177801,0.00650662429672732,0.0259441313004518,"july",1,11,150.65,1,18,"Female",75.57,NA,"recent","49_14_july"
"256","Pieris_rapae","Seattle_WA","Study.Site",49,15,"49_15_july",39.92,0.0303072656087246,0.0173020674358116,0.00699455545076386,0.00846784691826201,0.0301610360033054,"july",1,11,170.47,1,19,"Male",124.56,NA,"recent","49_15_july"
"257","Pieris_rapae","Seattle_WA","Study.Site",49,16,"49_16_july",NA,0.0154476308425861,NA,NA,NA,NA,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","49_16_july"
"258","Pieris_rapae","Seattle_WA","Study.Site",50,1,"50_1_july",41.19,0.0220504672166042,0.0175699136189546,0.00723988856139105,0.010430411064298,0.0196216118072794,"july",1,9,155.52,1,18,"Female",73.9,5,"recent","50_1_july"
"259","Pieris_rapae","Seattle_WA","Study.Site",50,2,"50_2_july",52.3,0.020472414997461,0.0299615975641202,0.0064930874480884,0.00873213208396507,0.0215102483568748,"july",1,9,209.22,1,18,"Male",113.1,NA,"recent","50_2_july"
"260","Pieris_rapae","Seattle_WA","Study.Site",50,3,"50_3_july",40.37,0.0295782821753459,0.0227739913861846,0.005744362350264,-0.000114269689448695,0.00309765573313781,"july",1,10,139.78,1,20,"Female",101.19,NA,"recent","50_3_july"
"261","Pieris_rapae","Seattle_WA","Study.Site",50,4,"50_4_july",53.05,0.0153612665901378,0.0235862652274568,0.00721357374240816,0.00639843575993673,0.0329339976998484,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","50_4_july"
"262","Pieris_rapae","Seattle_WA","Study.Site",50,5,"50_5_july",46.67,0.0274286900467165,0.0319508813552337,0.00412374574866809,0.00636730206113925,0.0263369329799896,"july",1,8,148.77,1,17,"Female",68.53,13,"recent","50_5_july"
"263","Pieris_rapae","Seattle_WA","Study.Site",50,6,"50_6_july",59.01,0.0246453603742783,0.0362862188865703,0.00182610492291913,0.00552314818125276,0.0167404124380373,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","50_6_july"
"264","Pieris_rapae","Seattle_WA","Study.Site",51,1,"51_1_july",23.45,0.00940507148229189,0.025086709054555,9.73308000513607e-05,0.0078802320447515,0.0114190766086159,"july",1,12,129.65,1,21,"Female",60.44,NA,"recent","51_1_july"
"265","Pieris_rapae","Seattle_WA","Study.Site",51,2,"51_2_july",39.55,0.0201900195420751,0.0329184332363493,0.00306688621449136,0.012892068713055,0.00632990632698033,"july",1,11,158.65,1,18,"Male",108.45,NA,"recent","51_2_july"
"266","Pieris_rapae","Seattle_WA","Study.Site",51,3,"51_3_july",54.27,0.0192734706114794,0.0283661942211956,0.00542823452026584,0.0096444063989068,0.019985860422436,"july",1,11,206.66,1,18,"Male",101.69,NA,"recent","51_3_july"
"267","Pieris_rapae","Seattle_WA","Study.Site",51,4,"51_4_july",39.65,0.020246556257464,0.0131021937480649,0.00467983103537087,0.010178111929739,0.032176079822697,"july",1,12,178.46,1,19,"Male",119.02,NA,"recent","51_4_july"
"268","Pieris_rapae","Seattle_WA","Study.Site",51,5,"51_5_july",50.52,0.0212213431959313,0.0190757810342454,0.00571023719517572,0.0100953408515392,0.0310005246285269,"july",1,11,211.57,1,18,"Male",108.41,NA,"recent","51_5_july"
"269","Pieris_rapae","Seattle_WA","Study.Site",51,6,"51_6_july",39.37,0.00983406265273725,0.0173650393059104,0.00767892213690589,0.00620701485839268,0.0307219791832423,"july",1,11,146.63,1,19,"Male",91.15,NA,"recent","51_6_july"
"270","Pieris_rapae","Seattle_WA","Study.Site",51,7,"51_7_july",45.52,0.020091551584575,0.0245757128421781,0.00594775550639743,0.00891175445070928,0.0118873677167121,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","51_7_july"
"271","Pieris_rapae","Seattle_WA","Study.Site",51,8,"51_8_july",38.95,0.017207859424156,0.0183742593796947,0.00550810278034724,0.00931958154234259,0.0272916157291685,"july",1,11,151.6,1,19,"Male",77.35,NA,"recent","51_8_july"
"272","Pieris_rapae","Seattle_WA","Study.Site",51,9,"51_9_july",42.48,0.0252466136947905,0.0268821098164406,0.00565280902834094,0.0105322083403066,0.0060176423195501,"july",1,11,166.75,1,19,"Male",92.16,NA,"recent","51_9_july"
"273","Pieris_rapae","Seattle_WA","Study.Site",51,10,"51_10_july",48.57,0.0226564988538944,0.0325412169814153,0.00464393157989333,0.00523626978667428,0.00913814271857083,"july",1,11,171.68,1,18,"Male",79.22,NA,"recent","51_10_july"
"274","Pieris_rapae","Seattle_WA","Study.Site",51,11,"51_11_july",44.66,0.0226339307153735,0.0151434678017931,0.00614238103577033,0.00912618385848977,0.0341884836599887,"july",1,11,176.33,1,18,"Male",84.71,NA,"recent","51_11_july"
"275","Pieris_rapae","Seattle_WA","Study.Site",51,12,"51_12_july",51.29,0.0250838466793111,0.0256497485789048,0.0052041515611832,0.00917064313306514,0.0263215273437239,"july",1,8,146.95,1,16,"Female",68.93,43,"recent","51_12_july"
"276","Pieris_rapae","Seattle_WA","Study.Site",51,13,"51_13_july",41.23,0.0202186942986148,0.0238695677318236,0.00780415680735247,0.00180648915000015,0.0243537598182518,"july",1,11,146.5,1,17,"Female",72.94,NA,"recent","51_13_july"
"277","Pieris_rapae","Seattle_WA","Study.Site",51,14,"51_14_july",36.99,0.0213556994985568,0.00780873597564636,0.00655098794868972,0.00968999367886855,0.0285804699591213,"july",1,11,164.89,1,18,"Male",82.21,NA,"recent","51_14_july"
"278","Pieris_rapae","Seattle_WA","Study.Site",51,15,"51_15_july",46.33,0.0136792093662755,0.0208084752181766,0.00690600183036829,0.00727153857766282,0.00688647647353685,"july",1,11,152.92,1,17,"Female",78.43,NA,"recent","51_15_july"
"279","Pieris_rapae","Seattle_WA","Study.Site",51,16,"51_16_july",43.33,0.0177385673052787,0.00732342202800565,0.00913164853648637,0.00372501834506819,0.0319887037987875,"july",1,11,168.78,1,18,"Female",80.57,NA,"recent","51_16_july"
"280","Pieris_rapae","Seattle_WA","Study.Site",51,17,"51_17_july",41.17,0.0127836325811946,0.0167149521087471,0.00705853936409285,0.00247575042009592,0.02523131719646,"july",1,11,170.58,1,18,"Female",84.91,NA,"recent","51_17_july"
"281","Pieris_rapae","Seattle_WA","Study.Site",51,18,"51_18_july",42.95,0.0163315631198205,0.0226776490849607,0.00629736458793954,0.0130598932285678,0.0269334021144711,"july",1,11,180.27,1,19,"Male",93.39,NA,"recent","51_18_july"
"282","Pieris_rapae","Seattle_WA","Study.Site",51,19,"51_19_july",34.84,0.0207111418462949,0.0265417387802787,0.00112577366162558,0.00580909786862034,0.0351390497652531,"july",1,9,153.61,1,18,"Female",71.78,103,"recent","51_19_july"
"283","Pieris_rapae","Seattle_WA","Study.Site",51,20,"51_20_july",35.64,0.0235123959340203,0.0250215417907942,0.00322592926311231,0.00635731677843419,0.0215095063373831,"july",1,9,168.6,1,18,"Male",82.98,NA,"recent","51_20_july"
"284","Pieris_rapae","Seattle_WA","Study.Site",51,21,"51_21_july",40.41,0.0128999893879347,0.0219916751667676,0.00510564984935032,0.00780832729010895,0.0142818697569457,"july",1,9,132.16,0,NA,NA,NA,NA,"recent","51_21_july"
"285","Pieris_rapae","Seattle_WA","Study.Site",51,22,"51_22_july",31.62,0.0219695546633167,0.0276481216930491,0.00216802289376561,0.00848141014255263,0.00577302933386842,"july",1,9,164.31,1,18,"Female",72.73,0,"recent","51_22_july"
"286","Pieris_rapae","Seattle_WA","Study.Site",51,23,"51_23_july",38.4,0.0249279827931249,0.0169088528798959,0.00392815549809383,0.00722324626900571,0.0228464509254071,"july",1,9,164.03,1,17,"Female",78.04,0,"recent","51_23_july"
"287","Pieris_rapae","Seattle_WA","Study.Site",51,24,"51_24_july",40.34,0.00959543964486739,-0.0205293850309749,0.00533093174965761,0.00921621334373459,0.080421413524803,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","51_24_july"
"288","Pieris_rapae","Seattle_WA","Study.Site",51,25,"51_25_july",36.22,0.0181791638253546,0.0314767365863457,0.00324180986210832,0.0068564503409678,0.0144708073264322,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","51_25_july"
"289","Pieris_rapae","Seattle_WA","Study.Site",51,26,"51_26_july",56.78,0.0178643537971738,0.0224644326180132,0.0044388161614943,0.00835618700837047,0.0345852662744691,"july",1,9,158.04,0,NA,NA,NA,NA,"recent","51_26_july"
"290","Pieris_rapae","Seattle_WA","Study.Site",51,27,"51_27_july",45.57,0.0135949519239217,0.0128709411762554,0.00505439389208227,0.00710199098327845,0.0376364689484586,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","51_27_july"
"291","Pieris_rapae","Seattle_WA","Study.Site",51,28,"51_28_july",39.95,0.0137143970537528,0.0246677491591404,0.00444198320656082,0.0083742293098704,0.00887272768236574,"july",1,9,148.58,0,NA,NA,NA,NA,"recent","51_28_july"
"292","Pieris_rapae","Seattle_WA","Study.Site",52,1,"52_1_july",41.5,0.0126334798218952,0.0243708525521967,0.00507875112749361,0.00752518640976367,0.0308948603363937,"july",1,9,167.89,1,18,"Female",79.97,16,"recent","52_1_july"
"293","Pieris_rapae","Seattle_WA","Study.Site",52,2,"52_2_july",35.96,0.0122061946473233,0.0384553799976174,-0.00179022320145746,0.00899176474035547,0.0232909412606665,"july",1,9,207.41,1,18,"Male",101.98,NA,"recent","52_2_july"
"294","Pieris_rapae","Seattle_WA","Study.Site",52,3,"52_3_july",37.58,0.0119789207535482,0.0315172002632222,0.00505855823992742,0.00698365185795216,0.0174873936087002,"july",1,9,173.65,0,NA,NA,NA,NA,"recent","52_3_july"
"295","Pieris_rapae","Seattle_WA","Study.Site",52,4,"52_4_july",38.61,0.0100218939922837,0.0267026578801448,-0.00154122505435026,0.00230167889941293,0.0365929368787767,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","52_4_july"
"296","Pieris_rapae","Seattle_WA","Study.Site",52,5,"52_5_july",31.17,0.0236054819923164,0.0365037179630541,-0.000315434454453204,0.00841286457736652,-0.00339750677225908,"july",1,9,169.71,1,18,"Female",70.91,0,"recent","52_5_july"
"297","Pieris_rapae","Seattle_WA","Study.Site",52,6,"52_6_july",NA,-0.00298837218405905,NA,NA,NA,NA,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","52_6_july"
"298","Pieris_rapae","Seattle_WA","Study.Site",52,7,"52_7_july",44.77,0.0180124932668094,0.0381751982910285,0.000978737220635105,0.00699867403427953,0.00332939126331844,"july",1,9,178.16,1,18,"Female",89.61,25,"recent","52_7_july"
"299","Pieris_rapae","Seattle_WA","Study.Site",52,8,"52_8_july",42.31,0.018989767716523,0.0378705573277934,0.00162356831824867,0.0030563958367752,0.0110152440320377,"july",1,9,185.45,1,18,"Female",108.28,77,"recent","52_8_july"
"300","Pieris_rapae","Seattle_WA","Study.Site",53,1,"53_1_july",43.85,0.0191319476695186,0.0243930224642066,0.00352928892425523,0.00497553701074513,0.0373834319696977,"july",1,9,186.23,0,NA,NA,NA,NA,"recent","53_1_july"
"301","Pieris_rapae","Seattle_WA","Study.Site",53,2,"53_2_july",39.08,0.012328938540383,0.0317910614437107,0.00524117049370926,0.0109633273906861,0.0169813245193466,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","53_2_july"
"302","Pieris_rapae","Seattle_WA","Study.Site",55,1,"55_1_july",38.96,0.0286595029941053,0.0248688253322638,0.00602029560104756,0.00738807379864185,0.0328579281709559,"july",1,9,178.06,1,18,"Male",83.79,NA,"recent","55_1_july"
"303","Pieris_rapae","Seattle_WA","Study.Site",55,2,"55_2_july",48.49,0.0191171101296895,0.0202156086207646,0.00305588468118075,0.0105693363082494,0.0168231327753198,"july",1,9,177.85,1,18,"Male",89.84,NA,"recent","55_2_july"
"304","Pieris_rapae","Seattle_WA","Study.Site",55,3,"55_3_july",35.08,0.0175310362249088,0.0229734760344005,0.00276931829918461,0.00827219617395825,0.0248284466687541,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","55_3_july"
"305","Pieris_rapae","Seattle_WA","Study.Site",56,1,"56_1_july",42.54,0.0216148314617415,0.0270323315533269,0.00431852770786093,-0.000280709679262435,0.000811769168245824,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","56_1_july"
"306","Pieris_rapae","Seattle_WA","Study.Site",57,1,"57_1_july",43.68,0.0253725552119366,0.0181595746382237,0.00830791466851225,0.0077950948694592,0.0183538044703638,"july",1,9,185.88,0,NA,NA,NA,NA,"recent","57_1_july"
"307","Pieris_rapae","Seattle_WA","Study.Site",57,2,"57_2_july",42.86,0.0266408821561696,0.0290983931484994,0.00385310541289095,0.00417391279183778,0.0106940501278984,"july",1,9,177.04,1,18,"Male",121.2,NA,"recent","57_2_july"
"308","Pieris_rapae","Seattle_WA","Study.Site",57,3,"57_3_july",46.77,0.0245706632802174,0.0278253241063865,0.00266473244047311,0.00194815188231746,0.026917782695545,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","57_3_july"
"309","Pieris_rapae","Seattle_WA","Study.Site",57,4,"57_4_july",46.37,0.027713733936198,0.0324882726866075,0.00480286996416013,0.00554010854958837,0.0100704964909925,"july",1,8,168.92,1,17,"Male",78.74,NA,"recent","57_4_july"
"310","Pieris_rapae","Seattle_WA","Study.Site",57,5,"57_5_july",32.8,0.0195271317164683,0.0291157762552187,0.00399370805920837,0.00578679948270596,0.0149845011677833,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","57_5_july"
"311","Pieris_rapae","Seattle_WA","Study.Site",57,6,"57_6_july",34.9,0.0197530301100556,0.0228345333055589,0.00252018454862623,0.00952419655755538,0.0249005945457605,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","57_6_july"
"312","Pieris_rapae","Seattle_WA","Study.Site",58,1,"58_1_july",38.52,0.0246626785046633,0.0268412634605914,0.000136229406056969,0.0113734088133494,0.0259672488880073,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","58_1_july"
"313","Pieris_rapae","Seattle_WA","Study.Site",58,2,"58_2_july",39.17,0.0192363310629862,0.0166596685152629,0.00261572925315252,0.00874541250273631,0.0254554041743212,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","58_2_july"
"314","Pieris_rapae","Seattle_WA","Study.Site",58,3,"58_3_july",35.52,0.0300602251181524,0.024663355999067,0.00212190236471778,-0.0025819077722514,-0.00637495456520615,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","58_3_july"
"315","Pieris_rapae","Seattle_WA","Study.Site",58,4,"58_4_july",36.97,0.0331214399469624,0.00579865597294422,0.00447324212405948,-3.87861570778773e-05,-0.00676495185217219,"july",1,7,149.73,1,16,"Female",62.43,NA,"recent","58_4_july"
"316","Pieris_rapae","Seattle_WA","Study.Site",58,5,"58_5_july",53.06,0.0248765080929407,0.0228504626265544,0.000731358093289445,0.0105053149006107,0.0314119472452885,"july",1,9,165.11,1,18,"Female",98.43,18,"recent","58_5_july"
"317","Pieris_rapae","Seattle_WA","Study.Site",58,6,"58_6_july",35.57,0.0204904201150263,0.036719327883904,-0.00213777415986669,0.00650663863347289,0.0272970639329235,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","58_6_july"
"318","Pieris_rapae","Seattle_WA","Study.Site",58,7,"58_7_july",32.53,0.026458198849133,0.0232174534095839,0.00267644510353737,0.0113109347152337,0.0167695885380096,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","58_7_july"
"319","Pieris_rapae","Seattle_WA","Study.Site",58,8,"58_8_july",44.23,0.0247248807010908,0.0250844390399926,0.00124380123655711,0.00631000135880762,0.0226287421043639,"july",1,9,168.92,1,19,"Male",95,NA,"recent","58_8_july"
"320","Pieris_rapae","Seattle_WA","Study.Site",58,9,"58_9_july",41.67,0.0219054558142472,0.0141559384090875,0.00278167706290316,0.00375572667210668,0.0395894361090596,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","58_9_july"
"321","Pieris_rapae","Seattle_WA","Study.Site",59,1,"59_1_july",47.38,0.0306963546770289,0.0146802957142697,0.00509753795694798,0.00413130307987862,0.0497785642265604,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","59_1_july"
"322","Pieris_rapae","Seattle_WA","Study.Site",59,2,"59_2_july",34.86,0.0232705490696973,0.00554136299668438,0.00247482948225439,0.00198516598494254,0.0564902697134643,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","59_2_july"
"323","Pieris_rapae","Seattle_WA","Study.Site",59,3,"59_3_july",46.8,0.0100224580017197,0.0107235518826439,0.00791502915249611,0.00244497732312379,0.0214597171643062,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","59_3_july"
"324","Pieris_rapae","Seattle_WA","Study.Site",59,4,"59_4_july",33.98,0.0184098721004399,0.0151864561566049,0.005097167766407,0.00681312271938874,0.032729276424355,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","59_4_july"
"325","Pieris_rapae","Seattle_WA","Study.Site",59,5,"59_5_july",36.9,0.0264395565675801,0.022827083818428,-0.00129056657168652,0.00455984804784879,0.0405784373291814,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","59_5_july"
"326","Pieris_rapae","Seattle_WA","Study.Site",59,6,"59_6_july",41.89,0.0161901103850661,0.0199480743791233,0.00217084655084888,-0.00255746084894009,0.0384649794940448,"july",1,8,146.62,1,16,"Female",98.94,5,"recent","59_6_july"
"327","Pieris_rapae","Seattle_WA","Study.Site",59,7,"59_7_july",NA,0.0210027767742536,NA,NA,NA,NA,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","59_7_july"
"328","Pieris_rapae","Seattle_WA","Study.Site",59,8,"59_8_july",45.78,0.0321521951829354,0.0178714074646945,-0.000606742965065735,0.00491802749818165,0.0429862376844276,"july",1,8,149.43,1,17,"Male",79.98,NA,"recent","59_8_july"
"329","Pieris_rapae","Seattle_WA","Study.Site",59,9,"59_9_july",44.64,0.00687427986751039,0.0265642720034078,0.00264291178503699,0.00782183573574228,0.0145436423611223,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","59_9_july"
"330","Pieris_rapae","Seattle_WA","Study.Site",56,2,"56_2_july",45.13,0.0202877945626751,0.0214970018811295,0.0064144290910482,0.0110891891515125,0.0257197034610596,"july",1,9,168.66,1,18,"Male",84.98,NA,"recent","56_2_july"
"331","Pieris_rapae","Seattle_WA","Study.Site",56,3,"56_3_july",36.53,0.0276819686198551,0.0157778430054309,0.00527289096876525,0.00430288225470964,0.0289143550547283,"july",1,9,156.74,1,19,"Male",66.1,NA,"recent","56_3_july"
"332","Pieris_rapae","Seattle_WA","Study.Site",56,4,"56_4_july",54.52,0.0198232046785427,0.00995442073206758,0.00629215105347194,0.00214985653129811,0.0460037253567069,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","56_4_july"
"333","Pieris_rapae","Seattle_WA","Study.Site",56,5,"56_5_july",45.69,0.0252444964157962,0.0282642551038435,0.00334341422000732,-7.57738616659936e-05,0.00143144618544738,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","56_5_july"
"334","Pieris_rapae","Seattle_WA","Study.Site",56,6,"56_6_july",52.21,0.0260230914987026,0.0116730266721896,0.00388982079102941,0.0115570689746218,0.0271930409506733,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","56_6_july"
"335","Pieris_rapae","Seattle_WA","Study.Site",57,14,"57_14_july",33.25,0.0261663858481505,0.0299839161697955,0.00104175922850843,0.00246005610666781,0.0293893289409953,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","57_14_july"
"336","Pieris_rapae","Seattle_WA","Study.Site",57,7,"57_7_july",33.14,0.0173496427258717,0.0352583655867815,0.000940612366485966,0.00470906592163034,0.0331288352614262,"july",1,12,154.67,1,19,"Male",81.06,NA,"recent","57_7_july"
